dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
ECCC,ECC,Eagle Point Credit Company Inc.,Financial Services,Financial Services,ECC|ECCC|ECCV,symbol-extension,3.76,132530740.0,498315582.4,canonicity,1,0,0,0,4944.0,2026-08-11,980650.0,2026-08-11
ECCV,ECC,Eagle Point Credit Company Inc.,Financial Services,Financial Services,ECC|ECCC|ECCV,symbol-extension,3.76,132530740.0,498315582.4,canonicity,1,0,0,0,3650.0,2026-08-11,980650.0,2026-08-11
0R1T.L,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Consumer Cyclical,0R1T.L|EXPE,lse-iob,257.5912,120223000.0,30968388760.0,canonicity,1,0,0,0,3108.0,2026-08-11,1623358.0,2026-08-11
0Z62.L,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Consumer Defensive,0Z62.L|KDP,lse-iob,32.73,1360600000.0,44532438000.0,canonicity,1,0,0,0,30019.0,2026-08-11,13765633.0,2026-08-11
HTFC,HRZN,Horizon Technology Finance Corp,Financial Services,Financial Services,HRZN|HTFC,,4.73,64974577.0,307329749.21,volavg,1,0,0,0,2461.0,2026-08-11,724551.0,2026-08-11
0JQR.L,KEY,KeyCorp,Financial Services,Financial Services,0JQR.L|KEY,lse-iob,23.05,1071229000.0,24691828450.0,canonicity,1,0,0,0,13961.0,2026-08-11,11355488.0,2026-08-11
0IC9.L,D,"Dominion Energy, Inc.",Utilities,Utilities,0IC9.L|D,lse-iob,68.081,882200000.0,60061055000.0,canonicity,1,0,0,0,9261.0,2026-08-11,6870203.0,2026-08-11
0L5A.L,SRE,Sempra,Utilities,Utilities,0L5A.L|SRE|SREA,lse-iob,92.71,654038000.0,60635862980.0,canonicity,1,0,-2,-2,6238.0,2026-08-11,3770054.0,2026-08-11
SREA,SRE,Sempra,Utilities,Utilities,0L5A.L|SRE|SREA,symbol-extension,92.71,654038000.0,60635862980.0,canonicity,1,0,-1,-2,65798.0,2026-08-11,3770054.0,2026-08-11
0OA7.L,ELIOR.PA,Assystem S.A.,Industrials,Ambiguous (sector conflict),0OA7.L|ASY.PA|ELIOR.PA,lse-iob,42.7,15000000.0,640500000.0,canonicity,1,0,-2,-1,1591.0,2026-08-11,1108535.0,2026-08-11
ASY.PA,ELIOR.PA,Assystem S.A.,Industrials,Ambiguous (sector conflict),0OA7.L|ASY.PA|ELIOR.PA,,42.7,15000000.0,640500000.0,shares,1,0,-2,-1,3366.0,2026-08-11,1108535.0,2026-08-11
0QZP.L,BBD-B.TO,Bombardier Inc.,Industrials,Industrials,0QZP.L|BBD-A.TO|BBD-B.TO,lse-iob,230.5974,98947000.0,22816922416.64,canonicity,1,0,-2,-2,253.0,2026-08-11,339408.0,2026-08-11
BBD-A.TO,BBD-B.TO,Bombardier Inc.,Industrials,Industrials,0QZP.L|BBD-A.TO|BBD-B.TO,,229.8842,99254000.0,22816922416.64,volavg,1,0,-1,-2,5735.0,2026-08-11,339408.0,2026-08-11
ETL.PA,ETL.L,Eutelsat Communications S.A.,Communication Services,Communication Services,ETL.L|ETL.PA,,1.71,567879904.0,971074635.84,shares,0,1,0,0,3476516.0,2026-08-11,117537.0,2026-08-11
0II4.L,EQIX,"Equinix, Inc.",Real Estate,Real Estate,0II4.L|EQIX,lse-iob,1042.39,98641000.0,102822391990.0,canonicity,1,0,0,0,1599.0,2026-08-11,605293.0,2026-08-11
URB.TO,URB-A.TO,Urbana Corporation,Financial Services,Financial Services,URB-A.TO|URB.TO,,8.65,41395100.0,358067615.0,marketCap,0,0,0,0,1490.0,2026-08-11,10937.0,2026-08-11
019175.KS,019170.KS,"Shinpoong Pharmaceutical Co.,Ltd",Healthcare,Healthcare,019170.KS|019175.KS,korea-preferred,10350.0,53699569.0,555790539150.0,canonicity,1,0,0,0,3506.0,2026-08-11,149046.0,2026-08-11
0JZU.L,MCK,McKesson Corporation,Healthcare,Healthcare,0JZU.L|MCK,lse-iob,755.6,118700000.0,89689720000.0,canonicity,1,0,0,0,400.0,2026-08-11,1137375.0,2026-08-11
MUX.TO,MUX,McEwen Mining Inc.,Basic Materials,Basic Materials,MUX|MUX.TO,,18.1773,59998000.0,1090600445.44,punctuation,1,0,0,0,50787.0,2026-08-11,1109962.0,2026-08-11
0N9V.L,NAE.PA,North Atlantic Energies,Energy,Energy,0N9V.L|NAE.PA,lse-iob,43.482,12854000.0,558917051.44,canonicity,0,0,0,0,1043.0,2026-08-11,7044.0,2026-08-11
AQNB,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities,AQN|AQN.TO|AQNB,symbol-extension,5.9049,797542606.0,4709420917.7274,canonicity,1,0,-1,-2,25290.0,2026-08-11,4486188.0,2026-08-11
AQN.TO,AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities,AQN|AQN.TO|AQNB,,6.1252,768860143.0,4709420917.7274,punctuation,0,0,-2,-2,2684063.0,2026-08-11,4486188.0,2026-08-11
0QAG.L,IDL.PA,ID Logistics Group S.A.,Industrials,Industrials,0QAG.L|IDL.PA,lse-iob,411.0,6724000.0,2763564000.0,canonicity,1,0,0,0,452.0,2026-08-11,5601.0,2026-08-11
0HUR.L,CE,Celanese Corporation,Basic Materials,Basic Materials,0HUR.L|CE,lse-iob,46.01,109776090.0,5050800000.0,canonicity,1,0,0,0,1291.0,2026-08-11,1885726.0,2026-08-11
AXS.AS,AXS.L,Accsys Technologies PLC,Basic Materials,Basic Materials,AXS.AS|AXS.L,,0.6984,242933000.0,169652843.5892,symbol_length,0,0,0,0,128598.0,2026-08-11,70680.0,2026-08-11
BRAG.TO,BRAG,Bragg Gaming Group Inc.,Technology,Technology,BRAG|BRAG.TO,,2.43,25600000.0,62208000.0,punctuation,0,0,0,0,10356.0,2026-08-11,42974.0,2026-08-11
0ROZ.L,XFAB.PA,X-FAB Silicon Foundries SE,Technology,Technology,0ROZ.L|XFAB.PA,lse-iob,9.0461,130631921.0,1181704926.82,canonicity,1,0,0,0,26672.0,2026-08-11,825779.0,2026-08-11
0JSZ.L,LADR,Ladder Capital Corp,Financial Services,Real Estate,0JSZ.L|LADR,lse-iob,9.95,124730611.0,1241069579.45,canonicity,1,0,0,0,315.0,2026-08-11,1061753.0,2026-08-11
BLCO.TO,BLCO,Bausch + Lomb Corporation,Healthcare,Healthcare,BLCO|BLCO.TO,,16.56,357100000.0,5913576000.0,punctuation,1,0,0,0,1943.0,2026-08-11,434408.0,2026-08-11
TKO.TO,TKO.L,Trekor Metals Limited,Basic Materials,Basic Materials,TKO.L|TKO.TO,,6.88,365714000.0,2516112320.0,symbol_length,0,1,0,0,1213028.0,2026-08-11,11670.0,2026-08-11
WCN.TO,WCN,"Waste Connections, Inc.",Industrials,Industrials,WCN|WCN.TO,,167.9332,253457489.0,42563922448.34,shares,0,0,0,0,405372.0,2026-08-11,1627622.0,2026-08-11
0ELV.L,GBT.PA,Guerbet S.A.,Healthcare,Healthcare,0ELV.L|GBT.PA,lse-iob,14.3,12641000.0,180766300.0,canonicity,0,0,0,0,1642.0,2026-08-11,14795.0,2026-08-11
0LWG.L,WY,Weyerhaeuser Company,Basic Materials,Real Estate,0LWG.L|WY,lse-iob,23.94,721421000.0,17270818740.0,canonicity,1,0,0,0,10997.0,2026-08-11,5624156.0,2026-08-11
0OPY.L,PARRO.PA,Parrot S.A.,Technology,Technology,0OPY.L|PARRO.PA,lse-iob,10.1,32401000.0,327250100.0,canonicity,1,0,0,0,263.0,2026-08-11,62437.0,2026-08-11
0HXW.L,CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Consumer Cyclical,0HXW.L|CMG,lse-iob,34.2776,1277363000.0,43784928000.0,canonicity,1,0,0,0,158.0,2026-08-11,21911720.0,2026-08-11
0G68.L,KENDR.AS,Kendrion N.V.,Consumer Cyclical,Industrials,0G68.L|KENDR.AS,lse-iob,16.9,15807427.0,267145516.3,canonicity,1,0,0,0,508.0,2026-08-11,27193.0,2026-08-11
TU,T.TO,Telus Corp,Communication Services,Communication Services,T.TO|TU,,15.1249,1561000000.0,23610000000.0,shares,0,0,0,0,7176522.0,2026-08-11,9314141.0,2026-08-11
ACB.TO,ACB,Aurora Cannabis Inc.,Healthcare,Healthcare,ACB|ACB.TO,,3.9604,61678703.0,244270922.9189,punctuation,0,0,0,0,383946.0,2026-08-11,1072579.0,2026-08-11
EMA.TO,EMA,Emera Incorporated,Utilities,Utilities,EMA|EMA.TO,,75.23,306400000.0,23050472000.0,punctuation,0,0,0,0,1132948.0,2026-08-11,482645.0,2026-08-11
OGI.TO,OGI,Organigram Global Inc.,Healthcare,Healthcare,OGI|OGI.TO,,1.85,131571428.0,243407141.8,punctuation,0,0,0,0,200069.0,2026-08-11,530843.0,2026-08-11
0IRK.L,ALTA.PA,Altarea SCA,Real Estate,Real Estate,0IRK.L|ALTA.PA|AREIT.PA,lse-iob,43.7893,23358009.0,1022830380.0,canonicity,1,0,-2,-2,654.0,2026-08-11,8935.0,2026-08-11
AREIT.PA,ALTA.PA,Altareit SCA,Real Estate,Real Estate,0IRK.L|ALTA.PA|AREIT.PA,,585.0,1748428.0,1022830380.0,shares,1,0,-1,-2,1.0,2026-08-11,8935.0,2026-08-11
014915.KS,014910.KS,"Sungmoon Electronics Co., Ltd.",Technology,Technology,014910.KS|014915.KS,korea-preferred,1575.0,21760590.0,34272929250.0,canonicity,1,0,0,0,35073.0,2026-08-11,3654428.0,2026-08-11
0KTI.L,ENB.TO,Enbridge Inc.,Energy,Energy,0KTI.L|ENB|ENB.TO,lse-iob,76.91,2184000000.0,167971440000.0,canonicity,1,0,0,0,2793.0,2026-08-11,7637011.0,2026-08-11
ENB,ENB.TO,Enbridge Inc.,Energy,Energy,0KTI.L|ENB|ENB.TO,,76.9805,2182000000.0,167971440000.0,shares,0,0,0,0,4285437.0,2026-08-11,7637011.0,2026-08-11
0GJS.L,ALXIL.PA,Xilam Animation,Technology,Communication Services,0GJS.L|ALXIL.PA,lse-iob,3.77,5893000.0,22216610.0,canonicity,0,0,0,0,1836.0,2026-08-11,16577.0,2026-08-11
0K05.L,MED,"Medifast, Inc.",Consumer Cyclical,Industrials,0K05.L|MED,lse-iob,10.61,11135000.0,118142350.0,canonicity,1,0,0,0,450.0,2026-08-11,228841.0,2026-08-11
EDR.TO,EXK,Endeavour Silver Corp.,Basic Materials,Basic Materials,0R2C.L|EDR.TO|EXK,,8.28,296096000.0,2451674880.0,punctuation,0,0,0,0,944312.0,2026-08-11,6791704.0,2026-08-11
0R2C.L,EXK,Endeavour Silver Corp.,Basic Materials,Basic Materials,0R2C.L|EDR.TO|EXK,lse-iob,8.28,296096000.0,2451674880.0,canonicity,1,0,0,0,28629.0,2026-08-11,6791704.0,2026-08-11
0UGP.L,AIM.TO,Aimia Inc.,Financial Services,Financial Services,0UGP.L|AIM.TO,lse-iob,2.8,89287789.0,250005809.2,canonicity,1,0,0,0,363.0,2026-08-11,56982.0,2026-08-11
DTG,DTE,DTE Energy Company 2021 Series,Utilities,Utilities,0I6Q.L|DTE|DTG,,152.37,208000000.0,31692960000.0,volavg,1,0,-1,-2,42504.0,2026-08-11,1407792.0,2026-08-11
0I6Q.L,DTE,DTE Energy Company,Utilities,Utilities,0I6Q.L|DTE|DTG,lse-iob,152.37,208000000.0,31692960000.0,canonicity,1,0,-2,-2,1656.0,2026-08-11,1407792.0,2026-08-11
BN.TO,BN,Brookfield Corporation,Financial Services,Financial Services,BN|BN.TO,,45.1676,2241500000.0,101243131285.47,shares,0,0,0,0,2679752.0,2026-08-11,4182630.0,2026-08-11
HIVE,HIVE.TO,HIVE Digital Technologies Ltd.,Technology,Ambiguous (sector conflict),HIVE|HIVE.TO,,1.9,225420074.0,428298140.6,shares,0,0,0,0,27407958.0,2026-08-11,4227056.0,2026-08-11
PPLC,PPL,PPL Corporation,Utilities,Utilities,0KEJ.L|PPL|PPLC,symbol-extension,49.07,752358000.0,36918207060.0,canonicity,1,0,-1,-2,242961.0,2026-08-11,8981869.0,2026-08-11
0KEJ.L,PPL,PPL Corporation,Utilities,Utilities,0KEJ.L|PPL|PPLC,lse-iob,49.07,752358000.0,36918207060.0,canonicity,1,0,-2,-2,3596.0,2026-08-11,8981869.0,2026-08-11
0XVU.L,ZS,"Zscaler, Inc.",Technology,Technology,0XVU.L|ZS,lse-iob,130.68,160741000.0,21005633880.0,canonicity,1,0,0,0,5745.0,2026-08-11,4443553.0,2026-08-11
0N7N.L,CDA.PA,Compagnie des Alpes S.A.,Consumer Cyclical,Consumer Cyclical,0N7N.L|CDA.PA,lse-iob,23.6,50693000.0,1196354800.0,canonicity,0,0,0,0,8924.0,2026-08-11,33393.0,2026-08-11
BIPC.TO,BIPC,Brookfield Infrastructure Corporation,Utilities,Utilities,BIPC|BIPC.TO,,38.5,122990668.0,4735140718.0,punctuation,0,0,0,0,274077.0,2026-08-11,1070364.0,2026-08-11
0LK3.L,MTN,"Vail Resorts, Inc.",Consumer Cyclical,Consumer Cyclical,0LK3.L|MTN,lse-iob,128.1687,35633000.0,4567033800.0,canonicity,1,0,0,0,51.0,2026-08-11,767196.0,2026-08-11
0K76.L,RITM,Rithm Capital Corp.,Financial Services,Financial Services,0K76.L|RITM,lse-iob,9.39,558346329.0,5242872029.31,canonicity,1,0,0,0,4212.0,2026-08-11,5693871.0,2026-08-11
CIMN,CIM,Chimera Investment Corporation,Real Estate,Real Estate,CIM|CIMN,symbol-extension,13.34,83813331.0,1118069835.54,canonicity,1,0,0,0,7547.0,2026-08-11,710967.0,2026-08-11
0DI7.L,AJAX.AS,AFC Ajax N.V.,Communication Services,Communication Services,0DI7.L|AJAX.AS,lse-iob,8.5,18333333.0,155833330.5,canonicity,1,0,0,0,27.0,2026-08-11,1753.0,2026-08-11
BLDP.TO,BLDP,Ballard Power Systems Inc.,Industrials,Industrials,BLDP|BLDP.TO,,3.89,301486701.0,1172783266.89,punctuation,0,0,0,0,1519287.0,2026-08-11,8756277.0,2026-08-11
WFG.TO,WFG,West Fraser Timber Co. Ltd.,Basic Materials,Basic Materials,WFG|WFG.TO,,96.01,78304000.0,7517967040.0,punctuation,0,0,0,0,169752.0,2026-08-11,211029.0,2026-08-11
0A6Y.L,XRX,Xerox Holdings Corporation,Industrials,Technology,0A6Y.L|XRX,lse-iob,3.4195,130895000.0,447590000.0,canonicity,1,0,0,0,2426.0,2026-08-11,4869915.0,2026-08-11
ELVA.TO,ELVA,Electrovaya Inc.,Industrials,Industrials,ELVA|ELVA.TO,,7.82,49232504.0,384998181.28,punctuation,0,0,0,0,159830.0,2026-08-11,1016701.0,2026-08-11
ACT.TO,ADUR,Aduro Clean Technologies Inc.,Industrials,Industrials,ACT.TO|ADUR,,14.82,32945095.0,488246307.9,punctuation,1,0,0,0,22753.0,2026-08-11,562938.0,2026-08-11
STC.TO,SANG,Sangoma Technologies Corporation,Technology,Technology,SANG|STC.TO,,5.48,33152692.0,181676752.16,punctuation,0,0,0,0,18496.0,2026-08-11,7660.0,2026-08-11
0QAU.L,VMX.PA,Verimatrix S.A.,Technology,Technology,0QAU.L|VMX.PA,lse-iob,0.2296,87721000.0,20138827.5278,canonicity,1,0,0,0,2515.0,2026-08-11,113864.0,2026-08-11
NUVB-WT,NUVB,Nuvation Bio Inc.,Healthcare,Healthcare,NUVB|NUVB-WT,,5.68,348770000.0,1981013600.0,punctuation,1,0,0,0,52014.0,2026-08-11,6507762.0,2026-08-11
WPRT.TO,WPRT,Westport Fuel Systems Inc.,Consumer Cyclical,Consumer Cyclical,WPRT|WPRT.TO,,1.82,17394594.0,31658161.08,punctuation,1,0,0,0,11164.0,2026-08-11,1042388.0,2026-08-11
0QVW.L,ATEME.PA,Ateme S.A.,Technology,Technology,0QVW.L|ATEME.PA,lse-iob,7.0,11572363.0,81006541.0,canonicity,1,0,0,0,63.0,2026-08-11,18282.0,2026-08-11
0RHT.L,SIFG.AS,Sif Holding N.V.,Industrials,Industrials,0RHT.L|SIFG.AS,lse-iob,5.1,29888612.0,152431921.2,canonicity,1,0,0,0,1148.0,2026-08-11,108898.0,2026-08-11
GTE.TO,GTE.L,Gran Tierra Energy Inc.,Energy,Energy,GTE.L|GTE.TO,,6.25,35368716.0,221054475.0,symbol_length,0,1,0,0,61879.0,2026-08-11,2957.0,2026-08-11
0A1S.L,DOW,Dow Inc.,Basic Materials,Basic Materials,0A1S.L|DOW,lse-iob,26.8306,723500000.0,19411920000.0,canonicity,1,0,0,0,629.0,2026-08-11,11404709.0,2026-08-11
0J5I.L,HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Consumer Cyclical,0J5I.L|HLT,lse-iob,330.46,227000000.0,75014420000.0,canonicity,1,0,0,0,903.0,2026-08-11,2037552.0,2026-08-11
0HWG.L,CC,The Chemours Company,Basic Materials,Basic Materials,0HWG.L|CC,lse-iob,20.5412,151225060.0,3106342531.8,canonicity,1,0,0,0,2053.0,2026-08-11,2686222.0,2026-08-11
LBRDA,LBRDK,Liberty Broadband Corporation,Communication Services,Communication Services,LBRDA|LBRDK|LBRDP,,33.28,143000000.0,4759040000.0,volavg_raw,0,0,0,0,223417.0,2026-08-11,1912991.0,2026-08-11
LBRDP,LBRDK,Liberty Broadband Corporation,Communication Services,Communication Services,LBRDA|LBRDK|LBRDP,,33.28,143000000.0,4759040000.0,volavg,1,0,0,0,9501.0,2026-08-11,1912991.0,2026-08-11
0OQ0.L,VAC.PA,Pierre et Vacances S.A.,Consumer Cyclical,Consumer Cyclical,0OQ0.L|VAC.PA,lse-iob,1.61,462022000.0,743855420.0,canonicity,1,0,0,0,17660.0,2026-08-11,397830.0,2026-08-11
AGN.AS,AEG,Aegon N.V.,Financial Services,Financial Services,AEG|AGN.AS,,6.64,1512525592.0,10043169930.88,punctuation,0,0,0,0,4473251.0,2026-08-11,4912722.0,2026-08-11
0HSU.L,CWH,"Camping World Holdings, Inc.",Consumer Cyclical,Consumer Cyclical,0HSU.L|CWH,lse-iob,7.63,63668000.0,485786840.0,canonicity,1,0,0,0,311.0,2026-08-11,2421420.0,2026-08-11
IP,IPC.L,International Paper Company,Basic Materials,Basic Materials,IP|IPC.L,,38.1,529500000.0,20173950000.0,shares,0,1,0,0,5827133.0,2026-08-11,52646.0,2026-08-11
ATS.TO,ATS,ATS Corporation,Industrials,Industrials,ATS|ATS.TO,,40.88,98116984.0,4011022305.92,punctuation,0,0,0,0,375720.0,2026-08-11,199956.0,2026-08-11
GFL.TO,GFL,GFL Environmental Inc.,Industrials,Industrials,GFL|GFL.TO,,52.15,361371647.0,18845531391.05,punctuation,0,0,0,0,774280.0,2026-08-11,2816798.0,2026-08-11
0HK4.L,CAR,"Avis Budget Group, Inc.",Financial Services,Industrials,0HK4.L|CAR,lse-iob,147.83,35300000.0,5218399000.0,canonicity,1,0,0,0,857.0,2026-08-11,722350.0,2026-08-11
TXP.TO,TXP.L,Touchstone Exploration Inc.,Energy,Energy,TXP.L|TXP.TO,,0.1223,324733609.0,39702239.5333,symbol_length,0,0,0,0,193082.0,2026-08-11,348525.0,2026-08-11
0JX5.L,MAC,The Macerich Company,Real Estate,Real Estate,0JX5.L|MAC,lse-iob,25.19,273715000.0,6894880850.0,canonicity,1,0,0,0,1996.0,2026-08-11,3815519.0,2026-08-11
003075.KS,003070.KS,Kolon Global Corporation,Industrials,Industrials,003070.KS|003075.KS,korea-preferred,10560.0,26165000.0,276302400000.0,canonicity,1,0,0,0,1907.0,2026-08-11,40926.0,2026-08-11
TA.TO,TAC,TransAlta Corporation,Utilities,Utilities,TA.TO|TAC,,19.62,302000000.0,5925240000.0,punctuation,0,0,0,0,1912534.0,2026-08-11,1680219.0,2026-08-11
0K3W.L,MYGN,"Myriad Genetics, Inc.",Healthcare,Healthcare,0K3W.L|MYGN,lse-iob,5.71,94800000.0,541308000.0,canonicity,1,0,0,0,237.0,2026-08-11,1923035.0,2026-08-11
0UU0.L,EFR.TO,Energy Fuels Inc.,Energy,Energy,0UU0.L|EFR.TO,lse-iob,13.5335,249323000.0,3374215975.0,canonicity,1,0,0,0,20865.0,2026-08-11,742655.0,2026-08-11
ALCLS.PA,CLLS,Cellectis S.A.,Healthcare,Healthcare,ALCLS.PA|CLLS,,3.2811,100527276.0,329840929.9236,punctuation,0,0,0,0,213558.0,2026-08-11,31929.0,2026-08-11
BMNP,BMNR,"Bitmine Immersion Technologies, Inc.",Financial Services,Financial Services,BMNP|BMNR,,18.85,551788656.0,10401216165.6,volavg,1,0,0,0,65139.0,2026-08-11,37066643.0,2026-08-11
0P07.L,FF.TO,First Mining Gold Corp.,Basic Materials,Basic Materials,0P07.L|FF.TO,lse-iob,0.52,1367866903.0,711290789.56,canonicity,1,0,0,0,24200.0,2026-08-11,3483138.0,2026-08-11
002025.KS,002020.KS,Kolon Corporation,Industrials,Industrials,002020.KS|002025.KS,korea-preferred,63000.0,14057000.0,885591000000.0,canonicity,1,0,0,0,6692.0,2026-08-11,111030.0,2026-08-11
TSAT.TO,TSAT,Telesat Corporation,Communication Services,Communication Services,TSAT|TSAT.TO,,50.3709,14979228.0,754516476.6623,punctuation,0,0,0,0,52112.0,2026-08-11,276301.0,2026-08-11
456040.KS,010060.KS,OCI Company Ltd.,Basic Materials,Basic Materials,010060.KS|456040.KS,,187800.0,1130066000.0,212226394800000.0,volavg_raw,0,0,0,0,71855.0,2026-08-11,354494.0,2026-08-11
ALNOV.PA,NCYT.L,Novacyt S.A.,Healthcare,Healthcare,ALNOV.PA|NCYT.L,,0.391,70626248.0,27614862.968,symbol_length,0,0,0,0,874652.0,2026-08-11,321571.0,2026-08-11
BEPC.TO,BEPC,Brookfield Renewable Corporation,Utilities,Utilities,BEPC|BEPC.TO,,37.12,182381589.0,6770004583.68,punctuation,0,0,0,0,350490.0,2026-08-11,1591073.0,2026-08-11
FRX.TO,FENC,Fennec Pharmaceuticals Inc.,Healthcare,Healthcare,FENC|FRX.TO,,6.15,34336000.0,211166400.0,punctuation,1,0,0,0,958.0,2026-08-11,272803.0,2026-08-11
0IV3.L,GERN,Geron Corporation,Healthcare,Healthcare,0IV3.L|GERN,lse-iob,1.28,670696000.0,858490880.0,canonicity,1,0,0,0,12482.0,2026-08-11,13034470.0,2026-08-11
0QW7.L,VLTSA.PA,Voltalia S.A.,Utilities,Utilities,0QW7.L|VLTSA.PA,lse-iob,7.79,131325000.0,1023021750.0,canonicity,1,0,0,0,10050.0,2026-08-11,120669.0,2026-08-11
0I0X.L,CDXS,"Codexis, Inc.",Healthcare,Healthcare,0I0X.L|CDXS,lse-iob,1.63,90768000.0,147951840.0,canonicity,1,0,0,0,21109.0,2026-08-11,1076282.0,2026-08-11
0DO7.L,AVT.PA,Avenir Telecom S.A.,Technology,Technology,0DO7.L|AVT.PA,lse-iob,0.0872,73880366.0,6442367.9152,canonicity,1,0,0,0,3612.0,2026-08-11,277990.0,2026-08-11
BEP-UN.TO,BEP,Brookfield Renewable Partners L.P.,Utilities,Utilities,BEP|BEP-UN.TO,,34.73,300111626.0,10422876770.98,punctuation,0,0,0,0,330255.0,2026-08-11,891247.0,2026-08-11
BBUC.TO,BBUC,Brookfield Business Corporation,Industrials,Industrials,BBUC|BBUC.TO,,29.9732,206200000.0,6180472350.0,shares,0,0,0,0,146934.0,2026-08-11,451017.0,2026-08-11
0UYN.L,GOLD.TO,GoldMining Inc.,Basic Materials,Basic Materials,0UYN.L|GOLD.TO,lse-iob,1.55,214106198.0,331864606.9,canonicity,1,0,0,0,12472.0,2026-08-11,421191.0,2026-08-11
PRN.TO,PROF,Profound Medical Corp.,Healthcare,Healthcare,PRN.TO|PROF,,6.6387,36350665.0,241321886.7488,punctuation,0,0,0,0,12037.0,2026-08-11,82374.0,2026-08-11
004545.KS,004540.KS,"KleanNara Co., Ltd.",Basic Materials,Basic Materials,004540.KS|004545.KS,korea-preferred,2025.0,37601000.0,76142025000.0,canonicity,1,0,0,0,4785.0,2026-08-11,358981.0,2026-08-11
0R3M.L,VVY.AS,Vivoryon Therapeutics N.V.,Healthcare,Healthcare,0R3M.L|VVY.AS,lse-iob,1.08,29614327.0,31983473.16,canonicity,1,0,0,0,3012.0,2026-08-11,59656.0,2026-08-11
VALN,VLA.PA,Valneva SE,Healthcare,Healthcare,0OB3.L|VALN|VLA.PA,,5.64,86044589.0,485291481.96,shares,1,0,-1,-2,29706.0,2026-08-11,621022.0,2026-08-11
0OB3.L,VLA.PA,Valneva SE,Healthcare,Healthcare,0OB3.L|VALN|VLA.PA,lse-iob,2.82,172089178.0,485291481.96,canonicity,1,0,-2,-2,61823.0,2026-08-11,621022.0,2026-08-11
DBVT,DBV.PA,DBV Technologies S.A.,Healthcare,Healthcare,DBV.PA|DBVT,,16.3015,85660570.0,1396395083.1465,shares,0,0,0,0,310849.0,2026-08-11,941158.0,2026-08-11
0RNP.L,AVTX.AS,Avantium N.V.,Basic Materials,Basic Materials,0RNP.L|AVTX.AS,lse-iob,6.84,21347261.0,146015265.24,canonicity,1,0,0,0,5516.0,2026-08-11,174027.0,2026-08-11
ASTL.TO,ASTL,Algoma Steel Group Inc.,Basic Materials,Basic Materials,ASTL|ASTL.TO,,5.7489,109300000.0,628358540.85,punctuation,0,0,0,0,537926.0,2026-08-11,1130592.0,2026-08-11
LAC,LAC.TO,Lithium Americas Corp.,Basic Materials,Basic Materials,LAC|LAC.TO,,3.95,243658000.0,962449100.0,shares,0,0,0,0,10633273.0,2026-08-11,1394438.0,2026-08-11
0URY.L,DML.TO,Denison Mines Corp.,Basic Materials,Energy,0URY.L|DML.TO,lse-iob,4.93,903094000.0,4452253420.0,canonicity,1,0,0,0,59757.0,2026-08-11,3334174.0,2026-08-11
SKE.TO,SKE,Skeena Resources Limited,Basic Materials,Basic Materials,SKE|SKE.TO,,41.43,121593641.0,5037624546.63,punctuation,0,0,0,0,392219.0,2026-08-11,797112.0,2026-08-11
TLRY,TLRY.TO,"Tilray Brands, Inc.",Healthcare,Healthcare,TLRY|TLRY.TO,,5.49,111832375.0,613959738.75,shares,0,0,0,0,3960442.0,2026-08-11,499112.0,2026-08-11
LGO.TO,LGO,Largo Inc.,Basic Materials,Basic Materials,LGO|LGO.TO,,1.59,89873000.0,142898070.0,punctuation,0,0,0,0,177448.0,2026-08-11,1569638.0,2026-08-11
CRDL.TO,CRDL,Cardiol Therapeutics Inc.,Healthcare,Healthcare,CRDL|CRDL.TO,,1.89,108987584.0,205986533.76,punctuation,0,0,0,0,76030.0,2026-08-11,616588.0,2026-08-11
EPRX.TO,EPRX,Eupraxia Pharmaceuticals Inc.,Healthcare,Healthcare,EPRX|EPRX.TO,,10.04,56712624.0,569394744.96,punctuation,0,0,0,0,65441.0,2026-08-11,353579.0,2026-08-11
0VNO.L,VGZ.TO,Vista Gold Corp.,Basic Materials,Basic Materials,0VNO.L|VGZ.TO,lse-iob,1.91,145974000.0,278805270.86,canonicity,0,0,0,0,5667.0,2026-08-11,53660.0,2026-08-11
0HH6.L,AQMS,"Aqua Metals, Inc.",Basic Materials,Industrials,0HH6.L|AQMS,lse-iob,2.89,3408273.0,9849908.97,canonicity,1,0,0,0,1981.0,2026-08-11,93167.0,2026-08-11
0Q77.L,AB.PA,AB Science S.A.,Healthcare,Healthcare,0Q77.L|AB.PA,lse-iob,1.54,73126144.0,112614261.76,canonicity,1,0,0,0,5479.0,2026-08-11,384307.0,2026-08-11
SEA.TO,SA,Seabridge Gold Inc.,Basic Materials,Basic Materials,SA|SEA.TO,,39.45,107115005.0,4225686947.25,punctuation,0,0,0,0,120131.0,2026-08-11,797990.0,2026-08-11
