source_a,source_b,n_shared,name_a,name_b,shared_tokens,name_match,verdict,first_shared_date,last_shared_date
0KAN.L,OII,54,"Oceaneering International, Inc.","Oceaneering International, Inc.",international oceaneering,True,name_match,2012-10-01,2026-04-01
0HS2.L,CDNS,54,"Cadence Design Systems, Inc.","Cadence Design Systems, Inc.",cadence design systems,True,name_match,2012-10-01,2026-04-01
CDNS,CDS.DE,54,"Cadence Design Systems, Inc.","Cadence Design Systems, Inc.",cadence design systems,True,name_match,2006-07-01,2025-07-01
VBNK,VBNK.TO,53,VersaBank,VersaBank,versabank,True,name_match,2011-10-01,2025-10-01
0I0X.L,CDXS,53,"Codexis, Inc.","Codexis, Inc.",codexis,True,name_match,2012-10-01,2026-04-01
0HQW.L,CHRW,53,"C.H. Robinson Worldwide, Inc.","C.H. Robinson Worldwide, Inc.",robinson worldwide,True,name_match,2012-10-01,2026-04-01
0R2H.L,TXN,53,Texas Instruments Incorporated,Texas Instruments Incorporated,instruments texas,True,name_match,2013-01-01,2026-04-01
0K2K.L,TAP,53,Molson Coors Beverage Company,Molson Coors Beverage Company,beverage coors molson,True,name_match,2013-01-01,2026-04-01
0K2K.L,TAP-A,53,Molson Coors Beverage Company,Molson Coors Beverage Company,beverage coors molson,True,name_match,2013-01-01,2026-04-01
0IP9.L,FISV,53,"Fiserv, Inc.","Fiserv, Inc.",fiserv,True,name_match,2013-01-01,2026-04-01
0R2Z.L,MA,53,Mastercard Incorporated,Mastercard Incorporated,mastercard,True,name_match,2012-10-01,2026-04-01
0UNL.L,NKTR,53,Nektar Therapeutics,Nektar Therapeutics,nektar therapeutics,True,name_match,2012-10-01,2026-04-01
0HUR.L,CE,53,Celanese Corporation,Celanese Corporation,celanese,True,name_match,2013-01-01,2026-04-01
0IV3.L,GERN,53,Geron Corporation,Geron Corporation,geron,True,name_match,2013-01-01,2026-04-01
0QCV.L,ABBV,53,AbbVie Inc.,AbbVie Inc.,abbvie,True,name_match,2013-01-01,2026-01-01
4AB.DE,ABBV,53,AbbVie Inc.,AbbVie Inc.,abbvie,True,name_match,2012-04-01,2025-07-01
0HW9.L,SINT.ST,53,SinterCast AB (publ),SinterCast AB (publ),publ sintercast,True,name_match,2012-10-01,2026-04-01
0OQX.L,GMM.DE,53,Grammer AG,Grammer AG,grammer,True,name_match,2013-01-01,2026-04-01
0P59.L,CL,53,Colgate-Palmolive Company,Colgate-Palmolive Company,colgate palmolive,True,name_match,2012-10-01,2026-04-01
0QZ2.L,SVM.TO,53,Silvercorp Metals Inc.,Silvercorp Metals Inc.,metals silvercorp,True,name_match,2013-01-01,2026-04-01
0HE6.L,AAL,53,American Airlines Group Inc.,American Airlines Group Inc.,airlines american,True,name_match,2012-10-01,2026-04-01
0KBK.L,OMC,53,Omnicom Group Inc,Omnicom Group Inc.,omnicom,True,name_match,2012-10-01,2026-04-01
LAC.TO,LAR,52,Lithium Americas Corp.,Lithium Argentina AG,lithium,True,name_match,2007-10-01,2022-07-01
0R23.L,HAL,52,Halliburton Company,Halliburton Company,halliburton,True,name_match,2012-10-01,2026-04-01
0W2Y.L,BKNG,52,Booking Holdings Inc.,Booking Holdings Inc.,booking,True,name_match,2012-10-01,2026-04-01
0IKW.L,FAST,52,Fastenal Company,Fastenal Company,fastenal,True,name_match,2012-10-01,2026-04-01
CAE,CAE.TO,52,CAE Inc.,CAE Inc.,cae,True,name_match,2006-07-01,2026-04-01
0JVD.L,LYV,52,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",entertainment live nation,True,name_match,2012-10-01,2026-04-01
0KIT.L,PNW,52,Pinnacle West Capital Corporation,Pinnacle West Capital Corporation,capital pinnacle west,True,name_match,2012-10-01,2026-04-01
FME.DE,FMS,52,Fresenius Medical Care AG & Co. KGaA,Fresenius Medical Care AG & Co. KGaA,care fresenius medical,True,name_match,2006-07-01,2025-07-01
NXE,NXE.TO,52,NexGen Energy Ltd.,NexGen Energy Ltd.,energy nexgen,True,name_match,2012-04-01,2026-04-01
0L98.L,STAG,52,"STAG Industrial, Inc.","STAG Industrial, Inc.",industrial stag,True,name_match,2013-01-01,2026-04-01
MEOH,MX.TO,52,Methanex Corporation,Methanex Corporation,methanex,True,name_match,2006-07-01,2025-01-01
LLD.DE,LYG,52,Lloyds Banking Group plc,Lloyds Banking Group plc,banking lloyds,True,name_match,2005-04-01,2025-07-01
0HD2.L,ALNY,52,"Alnylam Pharmaceuticals, Inc.","Alnylam Pharmaceuticals, Inc.",alnylam pharmaceuticals,True,name_match,2012-10-01,2026-04-01
0Q16.L,BAC,52,Bank of America Corporation,Bank of America Corporation,america bank,True,name_match,2012-10-01,2026-04-01
0J4V.L,HRTX,52,"Heron Therapeutics, Inc.","Heron Therapeutics, Inc.",heron therapeutics,True,name_match,2013-01-01,2026-04-01
SAN.PA,SNY,52,Sanofi,Sanofi,sanofi,True,name_match,2007-04-01,2026-04-01
SNW.DE,SNY,52,Sanofi,Sanofi,sanofi,True,name_match,2007-04-01,2026-04-01
0IFJ.L,EIX,52,Edison International,Edison International,edison international,True,name_match,2013-01-01,2026-04-01
0RKL.L,XVIVO.ST,52,Xvivo Perfusion AB (publ),Xvivo Perfusion AB (publ),perfusion publ xvivo,True,name_match,2012-10-01,2026-04-01
0KNY.L,TROW,52,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",price rowe,True,name_match,2012-10-01,2026-04-01
1NBA.DE,ABI.BR,51,Anheuser-Busch InBev SA/NV,Anheuser-Busch InBev SA/NV,anheuser busch inbev,True,name_match,2010-04-01,2026-04-01
0QY4.L,LVS,51,Las Vegas Sands Corp.,Las Vegas Sands Corp.,las sands vegas,True,name_match,2012-10-01,2026-04-01
0OPA.L,VIB3.DE,51,Villeroy & Boch AG,Villeroy & Boch AG,boch villeroy,True,name_match,2013-01-01,2026-04-01
LAC,LAR,51,Lithium Americas Corp.,Lithium Argentina AG,lithium,True,name_match,2007-10-01,2022-07-01
0HQW.L,CH1A.DE,51,"C.H. Robinson Worldwide, Inc.","C.H. Robinson Worldwide, Inc.",robinson worldwide,True,name_match,2012-10-01,2025-07-01
0NL1.L,TPE.DE,51,PVA TePla AG,PVA TePla AG,pva tepla,True,name_match,2013-01-01,2026-04-01
0LK3.L,MTN,51,"Vail Resorts, Inc.","Vail Resorts, Inc.",resorts vail,True,name_match,2012-10-01,2026-04-01
0HXW.L,CMG,51,"Chipotle Mexican Grill, Inc.","Chipotle Mexican Grill, Inc.",chipotle grill mexican,True,name_match,2012-10-01,2026-04-01
0IP9.L,FIV.DE,51,"Fiserv, Inc.","Fiserv, Inc.",fiserv,True,name_match,2013-01-01,2026-04-01
0LOZ.L,VRSN,51,"VeriSign, Inc.","VeriSign, Inc.",verisign,True,name_match,2013-01-01,2026-04-01
0R13.L,CXU.DE,51,"Church & Dwight Co., Inc.","Church & Dwight Co., Inc.",church dwight,True,name_match,2012-10-01,2025-07-01
0R2Z.L,M4I.DE,51,Mastercard Incorporated,Mastercard Incorporated,mastercard,True,name_match,2012-10-01,2025-07-01
VALN,VLA.PA,51,Valneva SE,Valneva SE,valneva,True,name_match,2012-10-01,2025-10-01
0LO3.L,VEEV,51,Veeva Systems Inc.,Veeva Systems Inc.,systems veeva,True,name_match,2013-01-01,2026-07-01
0LO3.L,VEE.DE,51,Veeva Systems Inc.,Veeva Systems Inc.,systems veeva,True,name_match,2013-01-01,2025-10-01
0KDH.L,ORA,51,"Ormat Technologies, Inc.","Ormat Technologies, Inc.",ormat technologies,True,name_match,2013-04-01,2026-04-01
KGC,KIN2.DE,51,Kinross Gold Corporation,Kinross Gold Corporation,gold kinross,True,name_match,2006-07-01,2025-07-01
0JZS.L,MKC-V,51,"McCormick & Company, Incorporated","McCormick & Company, Incorporated",mccormick,True,name_match,2012-10-01,2026-04-01
0R2E.L,UNP,51,Union Pacific Corporation,Union Pacific Corporation,pacific union,True,name_match,2012-10-01,2026-04-01
0J46.L,HEI,51,HEICO Corporation,HEICO Corporation,heico,True,name_match,2012-10-01,2026-07-01
0J46.L,HEI-A,51,HEICO Corporation,HEICO Corporation,heico,True,name_match,2012-10-01,2026-07-01
BRK-A,BRK-B,51,Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,berkshire hathaway,True,name_match,2006-07-01,2026-04-01
0HDU.L,BOUV.OL,51,Bouvet ASA,Bouvet ASA,bouvet,True,name_match,2012-10-01,2026-04-01
SAN.PA,SNW.DE,51,Sanofi,Sanofi,sanofi,True,name_match,2006-10-01,2026-04-01
0MT8.L,DRW3.DE,51,Drägerwerk AG & Co. KGaA,Drägerwerk AG & Co. KGaA,dragerwerk,True,name_match,2013-01-01,2026-04-01
0MT8.L,DRW8.DE,51,Drägerwerk AG & Co. KGaA,Drägerwerk AG & Co. KGaA,dragerwerk,True,name_match,2013-01-01,2026-04-01
ZOE.DE,ZTS,51,Zoetis Inc.,Zoetis Inc.,zoetis,True,name_match,2011-10-01,2026-04-01
0K10.L,MTD,51,Mettler-Toledo International Inc.,Mettler-Toledo International Inc.,international mettler toledo,True,name_match,2012-10-01,2026-04-01
0IW5.L,HO.PA,50,Thales S.A.,Thales S.A.,thales,True,name_match,2001-10-01,2026-04-01
0R06.L,FSLR,50,"First Solar, Inc.","First Solar, Inc.",first solar,True,name_match,2012-10-01,2026-04-01
0GXK.L,VBG-B.ST,50,VBG Group AB (publ),VBG Group AB (publ),publ vbg,True,name_match,2012-10-01,2026-04-01
0YG7.L,BEIA-B.ST,50,Beijer Alma AB (publ),Beijer Alma AB (publ),alma beijer publ,True,name_match,2012-10-01,2026-04-01
0GMG.L,ANOD-B.ST,50,Addnode Group AB (publ),Addnode Group AB (publ),addnode publ,True,name_match,2013-01-01,2026-04-01
0R2H.L,TII.DE,50,Texas Instruments Incorporated,Texas Instruments Incorporated,instruments texas,True,name_match,2013-01-01,2025-07-01
0QRA.L,BUFAB.ST,50,Bufab AB (publ),Bufab AB (publ),bufab publ,True,name_match,2013-01-01,2026-04-01
0LOZ.L,VRS.DE,50,"VeriSign, Inc.","VeriSign, Inc.",verisign,True,name_match,2013-01-01,2026-01-01
0F2Z.L,LEI.DE,50,Leifheit AG,Leifheit AG,leifheit,True,name_match,2013-01-01,2026-04-01
TOTB.DE,TTE,50,TotalEnergies SE,TotalEnergies SE,totalenergies,True,name_match,2006-07-01,2025-04-01
0KEJ.L,PPL,50,PPL Corporation,PPL Corporation,ppl,True,name_match,2012-10-01,2026-04-01
0KEJ.L,PPLC,50,PPL Corporation,PPL Corporation,ppl,True,name_match,2012-10-01,2026-04-01
0R2S.L,SYK,50,Stryker Corporation,Stryker Corporation,stryker,True,name_match,2013-01-01,2026-04-01
0R2S.L,SYK.DE,50,Stryker Corporation,Stryker Corporation,stryker,True,name_match,2012-10-01,2025-07-01
0S9E.L,EXE.TO,50,Extendicare Inc.,Extendicare Inc.,extendicare,True,name_match,2012-10-01,2026-04-01
0QJQ.L,TIMA.DE,50,ZEAL Network SE,ZEAL Network SE,network zeal,True,name_match,2013-01-01,2026-04-01
0QCV.L,4AB.DE,50,AbbVie Inc.,AbbVie Inc.,abbvie,True,name_match,2013-01-01,2025-07-01
0R86.L,IVSO.ST,50,Invisio AB (publ),Invisio AB (publ),invisio publ,True,name_match,2012-10-01,2026-01-01
E,ENI.DE,50,Eni S.p.A.,Eni S.p.A.,eni,True,name_match,2006-10-01,2026-01-01
0K19.L,MCHP,50,Microchip Technology Incorporated,Microchip Technology Incorporated,microchip technology,True,name_match,2012-10-01,2026-04-01
AG,FMV.DE,50,First Majestic Silver Corp.,First Majestic Silver Corp.,first majestic silver,True,name_match,2006-04-01,2025-07-01
0VGE.L,SSRM,50,SSR Mining Inc.,SSR Mining Inc.,mining ssr,True,name_match,2013-01-01,2025-07-01
0QYH.L,DDD,50,3D Systems Corporation,3D Systems Corporation,3d systems,True,name_match,2012-10-01,2026-04-01
0P59.L,CPA.DE,50,Colgate-Palmolive Company,Colgate-Palmolive Company,colgate palmolive,True,name_match,2012-10-01,2026-04-01
0R4M.L,LUG.TO,50,Lundin Gold Inc.,Lundin Gold Inc.,gold lundin,True,name_match,2013-01-01,2025-04-01
0QZ5.L,CTSH,50,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation,cognizant solutions technology,True,name_match,2012-10-01,2026-04-01
MC.PA,MOH.DE,50,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne","LVMH Moët Hennessy - Louis Vuitton, Société Européenne",europeenne hennessy louis lvmh moet societe vuitton,True,name_match,2002-01-01,2026-04-01
0G15.L,SKB.DE,50,Koenig & Bauer AG,Koenig & Bauer AG,bauer koenig,True,name_match,2013-01-01,2026-04-01
0RH3.L,SNG.DE,50,Singulus Technologies AG,Singulus Technologies AG,singulus technologies,True,name_match,2012-07-01,2026-04-01
0R23.L,HAL.DE,49,Halliburton Company,Halliburton Company,halliburton,True,name_match,2012-10-01,2025-07-01
NOK,NOKIA-SEK.ST,49,Nokia Oyj,Nokia Oyj,nokia,True,name_match,2006-07-01,2026-04-01
0R1T.L,EXPE,49,"Expedia Group, Inc.","Expedia Group, Inc.",expedia,True,name_match,2013-01-01,2026-04-01
VEE.DE,VEEV,49,Veeva Systems Inc.,Veeva Systems Inc.,systems veeva,True,name_match,2013-01-01,2025-10-01
SANG,STC.TO,49,Sangoma Technologies Corporation,Sangoma Technologies Corporation,sangoma technologies,True,name_match,2006-04-01,2021-04-01
0HFB.L,APH,49,Amphenol Corporation,Amphenol Corporation,amphenol,True,name_match,2012-10-01,2026-04-01
ROK,RWL.DE,49,"Rockwell Automation, Inc.","Rockwell Automation, Inc.",automation rockwell,True,name_match,2006-07-01,2026-04-01
0K8M.L,NSC,49,Norfolk Southern Corporation,Norfolk Southern Corporation,norfolk southern,True,name_match,2012-10-01,2026-04-01
0IIW.L,ETSY,49,"Etsy, Inc.","Etsy, Inc.",etsy,True,name_match,2013-10-01,2026-04-01
0HD2.L,DUL.DE,49,"Alnylam Pharmaceuticals, Inc.","Alnylam Pharmaceuticals, Inc.",alnylam pharmaceuticals,True,name_match,2012-10-01,2026-01-01
0R2C.L,EDR.TO,49,Endeavour Silver Corp.,Endeavour Silver Corp.,endeavour silver,True,name_match,2013-01-01,2026-04-01
0IMT.L,PHO.OL,49,Photocure ASA,Photocure ASA,photocure,True,name_match,2013-01-01,2026-04-01
0Q16.L,NCB.DE,49,Bank of America Corporation,Bank of America Corporation,america bank,True,name_match,2012-10-01,2025-04-01
DTE,DTG,49,DTE Energy Company,DTE Energy Company 2021 Series,dte energy,True,name_match,2007-07-01,2026-01-01
0Y3K.L,ETN,49,Eaton Corp. Plc,Eaton Corporation plc,eaton,True,name_match,2013-01-01,2026-04-01
0HW4.L,CHTR,48,"Charter Communications, Inc.","Charter Communications, Inc.",charter communications,True,name_match,2013-01-01,2026-04-01
0QYM.L,FVI.TO,48,Fortuna Mining Corp.,Fortuna Mining Corp.,fortuna mining,True,name_match,2013-01-01,2025-10-01
0W2Y.L,PCE1.DE,48,Booking Holdings Inc.,Booking Holdings Inc.,booking,True,name_match,2012-10-01,2026-04-01
0IKW.L,FAS.DE,48,Fastenal Company,Fastenal Company,fastenal,True,name_match,2012-10-01,2025-07-01
0L5V.L,SHW,48,The Sherwin-Williams Company,The Sherwin-Williams Company,sherwin williams,True,name_match,2012-10-01,2026-04-01
0R35.L,CCJ,48,Cameco Corporation,Cameco Corporation,cameco,True,name_match,2013-01-01,2025-07-01
0R0G.L,KTF.DE,48,"Mondelez International, Inc. Class A","Mondelez International, Inc. Class A",international mondelez,True,name_match,2013-01-01,2026-01-01
0QAH.L,MRK,48,"Merck & Co., Inc.","Merck & Co., Inc.",merck,True,name_match,2012-10-01,2026-04-01
0N5I.L,ADN1.DE,48,adesso SE,adesso SE,adesso,True,name_match,2013-01-01,2026-04-01
0A18.L,GIB,48,CGI Inc.,CGI Inc.,cgi,True,name_match,2006-07-01,2025-07-01
GIB,GIB-A.TO,48,CGI Inc.,CGI Inc.,cgi,True,name_match,2006-07-01,2025-07-01
0KXA.L,ROK,48,"Rockwell Automation, Inc.","Rockwell Automation, Inc.",automation rockwell,True,name_match,2006-07-01,2026-01-01
0VGE.L,SSRM.TO,48,SSR Mining Inc.,SSR Mining Inc.,mining ssr,True,name_match,2013-01-01,2025-10-01
ECCC,ECCU,48,Eagle Point Credit Company Inc.,Eagle Point Credit Company Inc.,credit eagle point,True,name_match,2014-04-01,2026-04-01
ECCC,ECCV,48,Eagle Point Credit Company Inc.,Eagle Point Credit Company Inc.,credit eagle point,True,name_match,2014-04-01,2026-04-01
ECCU,ECCV,48,Eagle Point Credit Company Inc.,Eagle Point Credit Company Inc.,credit eagle point,True,name_match,2014-04-01,2026-04-01
0OCD.L,MEDI.OL,48,Medistim ASA,Medistim ASA,medistim,True,name_match,2012-10-01,2026-04-01
0R2E.L,UNP.DE,48,Union Pacific Corporation,Union Pacific Corporation,pacific union,True,name_match,2012-10-01,2026-01-01
0CHZ.L,QBY0.DE,48,q.beyond AG,q.beyond AG,beyond,True,name_match,2012-10-01,2026-04-01
0IYU.L,AUMN.TO,48,Golden Minerals Company,Golden Minerals Company,golden minerals,True,name_match,2012-10-01,2025-07-01
BRAG,BRAG.TO,48,Bragg Gaming Group Inc.,Bragg Gaming Group Inc.,bragg gaming,True,name_match,2006-07-01,2025-07-01
0QKU.L,RY.TO,48,Royal Bank of Canada,Royal Bank of Canada,bank canada royal,True,name_match,2013-04-01,2025-07-01
0Q19.L,CEVA,48,"CEVA, Inc.","CEVA, Inc.",ceva,True,name_match,2012-10-01,2026-04-01
0HC2.L,ALRM,48,"Alarm.com Holdings, Inc.","Alarm.com Holdings, Inc.",alarm com,True,name_match,2013-07-01,2026-04-01
0LJL.L,UHS,48,"Universal Health Services, Inc.","Universal Health Services, Inc.",health services universal,True,name_match,2012-10-01,2026-04-01
0HW4.L,CQD.DE,47,"Charter Communications, Inc.",Charter Communications Inc,charter communications,True,name_match,2013-01-01,2026-01-01
0QYM.L,FSM,47,Fortuna Mining Corp.,Fortuna Mining Corp.,fortuna mining,True,name_match,2013-01-01,2025-10-01
0OHK.L,SNI.OL,47,Stolt-Nielsen Limited,Stolt-Nielsen Limited,nielsen stolt,True,name_match,2013-04-01,2025-07-01
INGA.AS,INN1.DE,47,ING Groep N.V.,ING Groep N.V.,groep ing,True,name_match,2008-04-01,2026-04-01
0IHP.L,ETR,47,Entergy Corporation,Entergy Corporation,entergy,True,name_match,2013-01-01,2026-04-01
0JCT.L,INTU,47,Intuit Inc.,Intuit Inc.,intuit,True,name_match,2012-10-01,2026-07-01
0JVD.L,3LN.DE,47,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",entertainment live nation,True,name_match,2012-10-01,2025-07-01
NOA3.DE,NOK,47,Nokia Oyj,Nokia Oyj,nokia,True,name_match,2006-07-01,2026-04-01
0R1T.L,E3X1.DE,47,"Expedia Group, Inc.",Expedia Group Inc. R,expedia,True,name_match,2013-01-01,2026-01-01
0Q3C.L,SMHN.DE,47,SÜSS MicroTec SE,SÜSS MicroTec SE,microtec suss,True,name_match,2013-01-01,2026-04-01
BN.PA,BSN.DE,47,Danone S.A.,Danone S.A.,danone,True,name_match,1999-04-01,2026-04-01
0K8M.L,NFS.DE,47,Norfolk Southern Corporation,Norfolk Southern Corporation,norfolk southern,True,name_match,2012-10-01,2026-01-01
OTEX,OTEX.TO,47,Open Text Corporation,Open Text Corporation,open text,True,name_match,2006-07-01,2025-10-01
0QYK.L,WYNN,47,"Wynn Resorts, Limited","Wynn Resorts, Limited",resorts wynn,True,name_match,2012-10-01,2026-04-01
0QYK.L,WYR.DE,47,"Wynn Resorts, Limited","Wynn Resorts, Limited",resorts wynn,True,name_match,2012-10-01,2026-04-01
0L8A.L,SO,47,The Southern Company,The Southern Company,southern,True,name_match,2012-10-01,2026-04-01
0L8A.L,SOMN,47,The Southern Company,The Southern Company,southern,True,name_match,2012-10-01,2026-04-01
0QUS.L,G5EN.ST,47,G5 Entertainment AB (publ),G5 Entertainment AB (publ),entertainment g5 publ,True,name_match,2012-10-01,2026-04-01
0YG8.L,ENRO.ST,47,Eniro Group AB (publ),Eniro Group AB (publ),eniro publ,True,name_match,2013-01-01,2026-04-01
0M3Q.L,ZOE.DE,47,Zoetis Inc.,Zoetis Inc.,zoetis,True,name_match,2012-10-01,2026-04-01
0I6K.L,DHI,46,"D.R. Horton, Inc.","D.R. Horton, Inc.",horton,True,name_match,2012-10-01,2026-04-01
DG.PA,SQU.DE,46,Vinci S.A.,Vinci S.A.,vinci,True,name_match,1996-10-01,2026-04-01
0R2X.L,GLW,46,Corning Inc,Corning Inc,corning,True,name_match,2012-10-01,2026-04-01
0TIQ.L,FICO,46,Fair Isaac Corporation,Fair Isaac Corporation,fair isaac,True,name_match,2012-10-01,2026-04-01
0VFA.L,QSP-UN.TO,46,"Restaurant Brands International, Inc.",Restaurant Brands International Limited Partnership,brands international restaurant,True,name_match,2013-01-01,2025-07-01
0VFA.L,QSR,46,"Restaurant Brands International, Inc.",Restaurant Brands International Inc.,brands international restaurant,True,name_match,2013-01-01,2025-07-01
0VFA.L,QSR.TO,46,"Restaurant Brands International, Inc.",Restaurant Brands International Inc.,brands international restaurant,True,name_match,2013-01-01,2026-04-01
KOS,KOS.L,46,Kosmos Energy Ltd.,Kosmos Energy Ltd.,energy kosmos,True,name_match,2010-10-01,2025-07-01
0R2C.L,EXK,46,Endeavour Silver Corp.,Endeavour Silver Corp.,endeavour silver,True,name_match,2013-01-01,2025-10-01
0HQU.L,CF,46,"CF Industries Holdings, Inc.","CF Industries Holdings, Inc.",cf industries,True,name_match,2012-10-01,2026-04-01
0UU0.L,EFR.TO,46,Energy Fuels Inc.,Energy Fuels Inc.,energy fuels,True,name_match,2014-01-01,2025-10-01
0JBU.L,NTLA,46,"Intellia Therapeutics, Inc.","Intellia Therapeutics, Inc.",intellia therapeutics,True,name_match,2014-10-01,2026-04-01
HEN.DE,HEN3.DE,46,Henkel AG & Co. KGaA,Henkel AG & Co. KGaA,henkel,True,name_match,1997-10-01,2026-04-01
0KUR.L,PSAN.DE,45,PSI Software SE,PSI Software AG,psi software,True,name_match,2012-10-01,2026-04-01
0R28.L,NMM.DE,45,Newmont Corporation,Newmont Corporation,newmont,True,name_match,2012-10-01,2026-04-01
0R06.L,F3A.DE,45,"First Solar, Inc.","First Solar, Inc.",first solar,True,name_match,2012-10-01,2025-07-01
0RPZ.L,HMS.ST,45,HMS Networks AB (publ),HMS Networks AB (publ),hms networks publ,True,name_match,2012-10-01,2026-04-01
0JQZ.L,KMY.DE,45,Kimberly-Clark Corporation,Kimberly-Clark Corporation,clark kimberly,True,name_match,2012-10-01,2026-04-01
0P49.L,BULTEN.ST,45,Bulten AB (publ),Bulten AB (publ),bulten publ,True,name_match,2014-04-01,2026-04-01
FSV,FSV.TO,45,FirstService Corporation,FirstService Corporation,firstservice,True,name_match,2012-10-01,2025-07-01
MPC,MPN.DE,45,Marathon Petroleum Corporation,Marathon Petroleum Corporation,marathon petroleum,True,name_match,2009-10-01,2025-07-01
0LWG.L,WY,45,Weyerhaeuser Company,Weyerhaeuser Company,weyerhaeuser,True,name_match,2012-10-01,2026-04-01
0HWG.L,CC,45,The Chemours Company,The Chemours Company,chemours,True,name_match,2013-10-01,2026-04-01
0IQC.L,FLR,45,Fluor Corporation,Fluor Corporation,fluor,True,name_match,2012-10-01,2026-04-01
0HJH.L,ALV,45,"Autoliv, Inc.","Autoliv, Inc.",autoliv,True,name_match,2012-10-01,2026-04-01
0K0E.L,MELI,45,"MercadoLibre, Inc.","MercadoLibre, Inc.",mercadolibre,True,name_match,2012-10-01,2026-04-01
AQN,AQN.TO,45,Algonquin Power & Utilities Corp.,Algonquin Power & Utilities Corp.,algonquin power utilities,True,name_match,2006-07-01,2026-04-01
0HK4.L,CAR,45,"Avis Budget Group, Inc.","Avis Budget Group, Inc.",avis budget,True,name_match,2013-01-01,2026-04-01
0KGH.L,PAYC,45,"Paycom Software, Inc.","Paycom Software, Inc.",paycom software,True,name_match,2012-10-01,2026-04-01
0K05.L,MED,45,"Medifast, Inc.","Medifast, Inc.",medifast,True,name_match,2013-01-01,2026-04-01
0HJF.L,ADSK,45,"Autodesk, Inc.","Autodesk, Inc.",autodesk,True,name_match,2006-10-01,2026-07-01
0R0A.L,HL,44,Hecla Mining Company,Hecla Mining Company,hecla mining,True,name_match,2012-10-01,2025-07-01
0JQZ.L,KMB,44,Kimberly-Clark Corporation,Kimberly-Clark Corporation,clark kimberly,True,name_match,2012-10-01,2026-04-01
0CX9.L,STE-R.ST,44,Stora Enso Oyj,Stora Enso Oyj,enso stora,True,name_match,2014-01-01,2026-04-01
TSAT,TSAT.TO,44,Telesat Corporation,Telesat Corporation,telesat,True,name_match,2012-07-01,2025-04-01
0QAH.L,6MK.DE,44,"Merck & Co., Inc.","Merck & Co., Inc.",merck,True,name_match,2013-01-01,2026-04-01
0QOW.L,RIG,44,Transocean Ltd.,Transocean Ltd.,transocean,True,name_match,2013-01-01,2026-04-01
0MUF.L,CSH.DE,44,Cenit AG,Cenit AG,cenit,True,name_match,2012-10-01,2026-04-01
0DH7.L,AFG.OL,44,AF Gruppen ASA,AF Gruppen ASA,af gruppen,True,name_match,2013-01-01,2026-04-01
0QYH.L,SYV.DE,44,3D Systems Corporation,3D Systems Corporation,3d systems,True,name_match,2012-10-01,2025-07-01
ACRI-A.ST,ACRI-B.ST,44,Acrinova AB (publ),Acrinova AB (publ),acrinova publ,True,name_match,2015-01-01,2026-04-01
SBB-B.ST,SBB-D.ST,44,Samhällsbyggnadsbolaget i Norden AB (publ),Samhällsbyggnadsbolaget i Norden AB (publ),norden publ samhallsbyggnadsbolaget,True,name_match,2015-01-01,2026-04-01
2PP.DE,PYPL,44,"PayPal Holdings, Inc.","PayPal Holdings, Inc.",paypal,True,name_match,2014-10-01,2025-07-01
BONAV-A.ST,BONAV-B.ST,44,Bonava AB (publ),Bonava AB,bonava,True,name_match,2015-01-01,2026-04-01
0K0E.L,MLB1.DE,44,"MercadoLibre, Inc.","MercadoLibre, Inc.",mercadolibre,True,name_match,2013-01-01,2026-04-01
0EV1.L,CCL,44,Carnival Corporation & plc,Carnival Corporation & plc,carnival,True,name_match,2012-10-01,2026-04-01
IJ8.DE,ITM.L,44,ITM Power Plc,ITM Power Plc,itm power,True,name_match,2003-10-01,2025-04-01
0IQE.L,FLS,44,Flowserve Corporation,Flowserve Corporation,flowserve,True,name_match,2012-10-01,2026-04-01
5UR.DE,RTX,43,RTX Corporation,RTX Corporation,rtx,True,name_match,2006-07-01,2025-07-01
ENVI.AS,ENVIP.OL,43,Envipco Holding N.V.,Envipco Holding N.V.,envipco,True,name_match,2014-10-01,2026-01-01
0R2X.L,GLW.DE,43,Corning Inc,Corning Inc,corning,True,name_match,2012-10-01,2025-07-01
BP,BP-A.L,43,BP p.l.c.,BP p.l.c.,bp,True,name_match,2006-07-01,2025-10-01
BP,BP-B.L,43,BP p.l.c.,BP p.l.c.,bp,True,name_match,2006-07-01,2025-10-01
BP,BP.L,43,BP p.l.c.,BP p.l.c.,bp,True,name_match,2006-07-01,2025-10-01
BP,BPE5.DE,43,BP p.l.c.,BP p.l.c.,bp,True,name_match,2006-07-01,2025-10-01
0LF8.L,THO,43,"Thor Industries, Inc.","Thor Industries, Inc.",industries thor,True,name_match,2013-07-01,2026-01-01
0ZPV.L,JEN.DE,43,Jenoptik AG,Jenoptik AG,jenoptik,True,name_match,2012-10-01,2026-01-01
UPAB.DE,UPS,43,United Parcel Service Inc. R,"United Parcel Service, Inc.",parcel service united,True,name_match,2006-07-01,2025-07-01
0L8F.L,LUV,43,Southwest Airlines Co.,Southwest Airlines Co.,airlines southwest,True,name_match,2012-10-01,2026-01-01
